COMPLEX_NAME,FACILITY_TYPE,ADDRESS,TYP_OF_ORG,ORG,STEWARD,OPER,COMMUNITY,SECTOR,POPULATION,OCCUPIED_DWELLINGS,PERSONS_PER_UNIT,Area (km²),Population Density (people/km²)
Melcor YMCA at Crowfoot,Leisure Centre,8100 JOHN LAURIE BV NW,Not-for-Profit,YMCA,Parks,YMCA Calgary,Arbour Lake,NORTHWEST,10581.0,3741.0,2.83,4.4,2463.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,11240.0,3504.0,3.21,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10478.0,3993.0,2.62,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10529.0,4000.0,2.63,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,11907.0,3639.0,3.27,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,11669.0,3352.0,3.48,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10516.0,3471.0,3.03,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,13100.0,3632.0,3.61,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,11974.0,3627.0,3.3,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10901.0,2711.0,4.02,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10534.0,3835.0,2.75,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,9210.0,2278.0,4.04,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,12275.0,3651.0,3.36,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10813.0,3977.0,2.72,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,4851.0,1160.0,4.18,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,2687.0,649.0,4.14,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10303.0,2530.0,4.07,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10522.0,3390.0,3.1,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,11478.0,3366.0,3.41,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10350.0,3300.0,3.14,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10419.0,4024.0,2.59,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10527.0,3488.0,3.02,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10738.0,4017.0,2.67,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,12258.0,3613.0,3.39,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10459.0,3655.0,2.86,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,13314.0,3618.0,3.68,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10552.0,4004.0,2.64,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,12731.0,3627.0,3.51,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,13530.0,3583.0,3.78,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10502.0,4012.0,2.62,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,11728.0,3599.0,3.26,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,7104.0,1731.0,4.1,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,12750.0,3623.0,3.52,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,1154.0,279.0,4.14,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,13388.0,3507.0,3.82,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10570.0,3260.0,3.24,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,12830.0,3618.0,3.55,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10475.0,4003.0,2.62,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,11550.0,2859.0,4.04,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,11574.0,3580.0,3.23,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,0.0,0.0,0.0,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,12553.0,3622.0,3.47,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,0.0,0.0,0.0,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10392.0,3544.0,2.93,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10966.0,3414.0,3.21,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,13211.0,3625.0,3.64,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10381.0,3550.0,2.92,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10610.0,4001.0,2.65,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,13502.0,3621.0,3.73,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,10400.0,3249.0,3.2,4.7,2229.0
Frank McCool Arena,Arena,1900 LAKE BONAVISTA DR SE,Municipal,Recreation,Recreation,Recreation,Lake Bonavista,SOUTH,11434.0,3617.0,3.16,4.7,2229.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9602.0,3570.0,2.69,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8812.0,3591.0,2.45,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,10850.0,3599.0,3.01,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9362.0,3637.0,2.57,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9539.0,3617.0,2.64,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,10314.0,3099.0,3.33,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9419.0,3601.0,2.62,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8862.0,3630.0,2.44,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,10207.0,3571.0,2.86,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9856.0,3532.0,2.79,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8474.0,3520.0,2.41,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9711.0,3566.0,2.72,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8836.0,3661.0,2.41,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9719.0,3570.0,2.72,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9582.0,3619.0,2.65,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8693.0,3654.0,2.38,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8838.0,3678.0,2.4,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9872.0,3515.0,2.81,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,10315.0,2775.0,3.72,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,10356.0,3035.0,3.41,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,11198.0,3537.0,3.17,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9579.0,3558.0,2.69,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8810.0,3620.0,2.43,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,10687.0,3603.0,2.97,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8640.0,3619.0,2.39,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9267.0,3552.0,2.61,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8710.0,3633.0,2.4,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9962.0,3610.0,2.76,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8931.0,3681.0,2.43,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8654.0,2073.0,4.17,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8808.0,3595.0,2.45,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8992.0,3649.0,2.46,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,10966.0,3562.0,3.08,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9328.0,3574.0,2.61,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8792.0,3619.0,2.43,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,10634.0,3625.0,2.93,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,7899.0,1859.0,4.25,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8593.0,2133.0,4.03,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9283.0,3563.0,2.61,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9881.0,2561.0,3.86,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,7620.0,1797.0,4.24,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9751.0,3592.0,2.71,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,10216.0,2822.0,3.62,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,11379.0,3487.0,3.26,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9198.0,3652.0,2.52,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9813.0,3589.0,2.73,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9265.0,3630.0,2.55,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9039.0,3624.0,2.49,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,9810.0,3614.0,2.71,2.2,2710.0
Forbes Innes Arena,Arena,5600 CENTRE ST NE,Not-for-Profit,CA,Parks,Thorncliffe / Greenview CA,Thorncliffe,NORTH,8851.0,3611.0,2.45,2.2,2710.0
Rocky Ridge Skatepark,Skate Park,11300 ROCKY RIDGE RD NW,Municipal,Parks,Recreation,Shane Homes YMCA at Rocky Ridge,01K,NORTHWEST,3112.0,2803.0,2.0,4.0,
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5523.0,1791.0,3.08,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,0.0,0.0,0.0,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5182.0,2036.0,2.55,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5978.0,1928.0,3.1,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6471.0,2057.0,3.15,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5319.0,2087.0,2.55,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6343.0,2019.0,3.14,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,763.0,242.0,3.15,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6096.0,2077.0,2.94,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,0.0,0.0,0.0,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5984.0,2059.0,2.91,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5341.0,2074.0,2.58,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,1993.0,647.0,3.08,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6224.0,2081.0,2.99,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5845.0,2067.0,2.83,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5765.0,2076.0,2.78,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,0.0,0.0,0.0,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5642.0,1826.0,3.09,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5375.0,2084.0,2.58,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5335.0,2077.0,2.57,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,33.0,9.0,3.67,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5679.0,2063.0,2.75,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,0.0,0.0,0.0,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5111.0,2008.0,2.55,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6566.0,2052.0,3.2,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,0.0,0.0,0.0,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5390.0,2052.0,2.63,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6532.0,2091.0,3.12,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,0.0,0.0,0.0,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6631.0,2067.0,3.21,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,0.0,0.0,0.0,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6470.0,2064.0,3.13,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5520.0,2047.0,2.7,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6468.0,2040.0,3.17,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6456.0,2073.0,3.11,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,4883.0,1560.0,3.13,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,3913.0,1185.0,3.3,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,0.0,0.0,0.0,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6544.0,2079.0,3.15,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,0.0,0.0,0.0,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6568.0,2055.0,3.2,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6349.0,2084.0,3.05,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5410.0,2036.0,2.66,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,2946.0,926.0,3.18,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6547.0,2071.0,3.16,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5162.0,1686.0,3.06,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5623.0,2070.0,2.72,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,6389.0,2076.0,3.08,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,0.0,0.0,0.0,2.6,2046.0
Deer Run Skatepark,Skate Park,2223 146 AV SE,Municipal,Parks,Parks,Parks,Deer Run,SOUTH,5334.0,1745.0,3.06,2.6,2046.0
Forest Lawn Athletic Park,Athletic Park,4808 14 AV SE,Municipal,Recreation,Recreation,Recreation,Forest Lawn,EAST,7812.0,3078.0,2.54,2.1,3565.0
Forest Lawn Athletic Park,Athletic Park,4808 14 AV SE,Municipal,Recreation,Recreation,Recreation,Forest Lawn,EAST,8438.0,2974.0,2.84,2.1,3565.0
Forest Lawn Athletic Park,Athletic Park,4808 14 AV SE,Municipal,Recreation,Recreation,Recreation,Forest Lawn,EAST,8252.0,2868.0,2.88,2.1,3565.0
Forest Lawn Athletic Park,Athletic Park,4808 14 AV SE,Municipal,Recreation,Recreation,Recreation,Forest Lawn,EAST,8814.0,2828.0,3.12,2.1,3565.0
Forest Lawn Athletic Park,Athletic Park,4808 14 AV SE,Municipal,Recreation,Recreation,Recreation,Forest Lawn,EAST,7870.0,2895.0,2.72,2.1,3565.0
